id,text,event_date,location,event,start_loc,end_loc,parent_road,cleaned_location,start_lat,start_lng,start_postal_code,start_pa_id,start_sz_id,start_rn_id,origin_lat,origin_lng,end100_a_lat,end100_a_lng,end100_b_lat,end100_b_lng,end_lat,end_lng,end_postal_code,end_pa_id,end_sz_id,end_rn_id,origin_rn_id,origin_pa_id,origin_sz_id,start_rn_id2,start_pa_id3,start_sz_id4,end_rn_id5,end_pa_id6,end_sz_id7,end100_a_rn_id,end100_a_pa_id,end100_a_sz_id,end100_b_rn_id,end100_b_pa_id,end100_b_sz_id
97,,18/6/2017,DAIRY FARM ROAD,flash_flood,,,,,1.353493,103.787868,289759,7,294,13708,1.353506366,103.7878759,1.353994443,103.7871196,1.3530251,103.7886365,,,,0,0,0,13708,5,184,13708,5,184,,,,13708,5,184,13708,5,184
98,,14/7/2017,63139 (BUS STOP),flash_flood,,,,,1.361202,103.891412,532373,11,186,27379,1.36119376,103.891413,1.361299671,103.8923054,1.3611535,103.891072,,,,0,0,0,27379,11,186,27379,11,186,,,,27379,11,186,16440,11,186
99,,14/7/2017,09191 (BUS STOP),flash_flood,,,,,1.304887,103.825498,247918,45,142,510,1.304909753,103.8255487,1.3046751,103.825654,1.3056011,103.8251977,,,,0,0,0,510,45,142,510,45,142,,,,510,45,142,168,45,142
100,,7/10/2017,BISHAN MRT STATION,flash_flood,,,,,1.350706,103.848079,579827,51,178,28324,1.350758079,103.8478261,1.351644252,103.8480051,1.34987253,103.8476437,,,,0,0,0,28324,51,331,28324,51,331,,,,28324,51,331,28324,51,331
101,,7/10/2017,BRADDEL MRT STATION,flash_flood,,,,,1.340605,103.847231,319758,29,205,13856,1.34061017,103.847128,1.3408368,103.847138,1.339740506,103.8469146,,,,0,0,0,13856,29,205,13856,29,205,,,,13855,29,205,13856,29,205
102,,30/10/2017,STAMFORD ROAD,flash_flood,,,,,1.294094,103.850124,178892,43,78,12227,1.294022673,103.8502655,1.2935834,103.8500426,1.2945111,103.8505331,,,,0,0,0,12227,43,78,12227,43,78,,,,12227,43,78,12227,43,78
103,,30/10/2017,VICTORIA STREET,flash_flood,,,,,1.300563,103.855781,188045,35,48,3591,1.300603991,103.8557337,1.299917829,103.8551485,1.3006936,103.8558114,,,,0,0,0,3591,40,47,3591,40,47,,,,3591,40,47,393,40,47
104,,30/10/2017,MOUNT ELIZABETH,flash_flood,,,,,1.32211,103.844317,329562,25,175,32831,1.321710072,103.8446691,1.3214892,103.8443224,1.3219801,103.8449657,,,,0,0,0,32831,25,140,32831,25,140,,,,32830,25,140,22328,25,140
105,,9/11/2017,63139 (BUS STOP),flash_flood,,,,,1.361202,103.891412,532373,11,186,27379,1.36119376,103.891413,1.361299671,103.8923054,1.3611535,103.891072,,,,0,0,0,27379,11,186,27379,11,186,,,,27379,11,186,16440,11,186
106,,18/11/2017,MANDAI ROAD,flash_flood,,,,,1.40743,103.783828,729979,7,294,36871,1.407286292,103.7837976,1.40747014,103.7829178,1.406960125,103.784615,,,,0,0,0,36871,50,266,36871,50,266,,,,36871,50,266,36871,50,266
107,,18/11/2017,YISHUN MRT,flash_flood,,,,,1.429525,103.834995,769093,55,316,15332,1.429507458,103.8352681,1.428604784,103.8352133,1.4303601,103.8352969,,,,0,0,0,15332,55,219,15332,55,219,,,,15332,55,219,15378,55,219
108,,22/11/2017,09191 (BUS STOP),flash_flood,,,,,1.304887,103.825498,247918,45,142,510,1.304909753,103.8255487,1.3046751,103.825654,1.3056011,103.8251977,,,,0,0,0,510,45,142,510,45,142,,,,510,45,142,168,45,142
109,,22/11/2017,40191 (BUS STOP),flash_flood,,,,,1.312686,103.830427,259978,44,63,1328,1.312738948,103.8304402,1.3125548,103.8311602,1.3129034,103.8297794,,,,0,0,0,1328,44,63,1328,44,63,,,,1328,44,63,1328,44,63
110,,15/12/2017,PASIR RIS FARMWAY,flash_flood,,,,,1.385908,103.934912,518221,14,242,39860,1.383565601,103.9363604,1.382801568,103.9358893,1.383440408,103.9371786,,,,0,0,0,39860,14,233,39860,14,233,,,,39860,14,233,39860,14,233
111,,8/1/2018,TAMPINES ROAD,flash_flood,,,,,1.362843,103.966929,509733,14,187,38718,1.362859938,103.9669198,1.362430963,103.9661288,1.363266676,103.9677222,,,,0,0,0,38718,14,187,38718,14,187,,,,38718,14,187,38718,14,187
112,,8/1/2018,THE GLADES,flash_flood,,,,,1.327081,103.947772,469601,1,157,41072,1.327398473,103.9476467,1.327730659,103.9484824,1.327090206,103.946802,,,,0,0,0,41072,1,157,41072,1,157,,,,41072,1,157,41072,1,157
113,,8/1/2018,JALAN NIPAH,flash_flood,,,,,1.325939,103.95278,468585,1,157,39110,1.325953448,103.952771,1.3258451,103.9525964,1.3265073,103.9534591,,,,0,0,0,39112,1,157,39110,1,157,,,,39112,1,157,39110,1,157
114,,8/1/2018,PAYA LEBAR QUARTER,flash_flood,,,,,1.316174,103.893139,437161,53,121,3835,1.316206356,103.8924432,1.3169357,103.8923629,1.315313856,103.8923051,,,,0,0,0,3835,53,121,3835,53,121,,,,817,53,121,3835,53,121
115,,8/1/2018,ARUMUGAM ROAD,flash_flood,,,,,1.325178,103.891377,409961,53,99,25246,1.325841741,103.8912281,1.3256917,103.8905503,1.3260027,103.8919693,,,,0,0,0,25246,53,93,25246,53,93,,,,25245,53,93,25246,53,93
116,,8/1/2018,CHANGI FIRE STATION,flash_flood,,,,,1.33488,103.951353,486123,47,196,41067,1.334714087,103.9514225,1.3344645,103.9509211,1.3348698,103.9517942,,,,0,0,0,41067,47,196,41067,47,196,,,,37899,47,196,39541,47,196
117,,8/1/2018,TAMPINES AVENUE 12,flash_flood,,,,,1.363297,103.944612,521637,47,169,43225,1.363279443,103.9446233,1.3634695,103.9449929,1.362861125,103.9438344,,,,0,0,0,43225,47,169,43225,47,169,,,,39425,47,169,43225,47,169
118,,9/1/2018,134 TANJONG PAGAR ROAD,flash_flood,,,,,1.277471,103.843403,88534,46,3,1568,1.277379347,103.8433866,1.2774862,103.8429239,1.2773463,103.8435365,,,,0,0,0,9780,46,3,1568,46,3,,,,1567,46,3,9788,40,33
119,,24/1/2018,CRAIG ROAD,flash_flood,,,,,1.277854,103.842278,89688,46,3,12123,1.277862697,103.8422936,1.2776434,103.8424956,1.2781618,103.8420984,,,,0,0,0,12123,46,3,12123,46,3,,,,1571,46,3,12123,46,3
120,,24/1/2018,PSC BUILDING,flash_flood,,,,,1.328863,103.706189,629813,13,105,15785,1.327816635,103.7062127,1.3278105,103.7059414,1.327926566,103.7071015,,,,0,0,0,15785,2,147,15785,2,147,,,,15785,2,147,15785,2,147
121,,30/1/2018,SELETAR NORTH LINK,flash_flood,,,,,1.424892,103.883643,797359,18,308,26672,1.424881307,103.8836368,1.424430042,103.8844155,1.425332559,103.8828581,,,,0,0,0,36961,18,308,26672,18,308,,,,26672,18,308,26672,18,308
122,,31/1/2018,ANG MO KIO INDUSTRIAL PARK 2,flash_flood,,,,,1.371047,103.862851,569500,21,112,32712,1.371293463,103.8636218,1.3706108,103.86384,1.3717576,103.8634735,,,,0,0,0,32712,21,112,32712,21,112,,,,13250,21,112,28972,21,112
123,,17/3/2018,21229,flash_flood,,,,,1.342064,103.71602,648923,13,208,25318,1.342067698,103.7159621,1.3425859,103.7159924,1.341165335,103.7159571,,,,0,0,0,25318,13,193,25318,13,193,,,,25320,13,197,25318,13,193
124,,30/3/2018,BUKIT BATOK ROAD,flash_flood,,,,,1.363244,103.742569,659203,49,285,29777,1.363255376,103.7425548,1.362793,103.7421843,1.363959338,103.7431189,,,,0,0,0,29777,49,285,29777,49,285,,,,14562,3,161,29777,49,285
125,,30/3/2018,CHOA CHU KANG AVENUE 1,flash_flood,,,,,1.37744,103.744383,680253,9,173,14481,1.3771579,103.744792,1.377408626,103.7456553,1.3771579,103.744792,,,,0,0,0,14481,9,173,14481,9,173,,,,14481,9,173,14481,9,173
126,,30/3/2018,CHUA CHU KANG CEMETERY OFFICE,flash_flood,,,,,1.374358,103.693645,698910,32,307,35197,1.374024441,103.6936135,1.374107755,103.6927188,1.3739433,103.6944036,,,,0,0,0,25729,32,307,25729,32,307,,,,25729,32,307,25729,32,307
127,,30/3/2018,LIM CHU KANG FARMWAY,flash_flood,,,,,1.428068,103.704222,718921,23,311,14821,1.427363624,103.7059272,1.4278075,103.7060926,1.426544608,103.7055465,,,,0,0,0,14818,23,311,14821,23,311,,,,14818,23,311,14818,23,311
128,,7/4/2018,MARYMOUNT MRT STATION,flash_flood,,,,,1.348707,103.839423,570302,51,328,13955,1.348715092,103.8393693,1.3484311,103.8393285,1.3491695,103.8394377,,,,0,0,0,13955,51,331,13955,51,331,,,,13955,51,331,13955,51,331
129,,20/4/2018,TENGAH FLYOVER,flash_flood,,,,,1.363822,103.707043,648170,49,113,13184,1.364410158,103.7065408,1.364976348,103.7072406,1.36382371,103.7058569,,,,0,0,0,13184,32,281,13184,32,281,,,,13184,32,281,13184,32,281
130,,23/4/2018,40191,flash_flood,,,,,1.312686,103.830427,259978,44,63,1328,1.312738948,103.8304402,1.3125548,103.8311602,1.3129034,103.8297794,,,,0,0,0,1328,44,63,1328,44,63,,,,1328,44,63,1328,44,63
131,,23/4/2018,GILSTEAD 2,flash_flood,,,,,1.31496,103.838459,307997,25,140,2862,1.315181128,103.8382375,1.3157187,103.8387265,1.3150218,103.8380808,,,,0,0,0,6232,44,108,2862,44,108,,,,2830,44,108,553,44,108
132,,27/4/2018,SELETAR NORTH LINK,flash_flood,,,,,1.424892,103.883643,797359,18,308,26672,1.424881307,103.8836368,1.424430042,103.8844155,1.425332559,103.8828581,,,,0,0,0,36961,18,308,26672,18,308,,,,26672,18,308,26672,18,308
133,,1/5/2018,BLK 448 CLEMENTI AVENUE 3,flash_flood,,,,,1.31332,103.764517,120448,10,128,11137,1.312726444,103.7639265,1.313494506,103.7635151,1.31209095,103.7645658,,,,0,0,0,11137,10,128,11137,10,128,,,,11137,10,128,11137,10,128
134,,26/5/2018,KRAMAT LANE,flash_flood,,,,,1.300979,103.842274,228750,45,79,5090,1.301476667,103.842412,1.3014583,103.8424817,1.301728768,103.8415491,,,,0,0,0,5090,45,79,5090,45,79,,,,6219,43,92,5090,45,79
135,,26/5/2018,CAVENAGH ROAD,flash_flood,,,,,1.308095,103.84214,229491,44,74,3438,1.308097862,103.8421373,1.307424438,103.8415435,1.308690046,103.8428163,,,,0,0,0,6052,44,58,3438,44,58,,,,6052,44,58,3438,44,58
136,,20/6/2018,21229,flash_flood,,,,,1.342064,103.71602,648923,13,208,25318,1.342067698,103.7159621,1.3425859,103.7159924,1.341165335,103.7159571,,,,0,0,0,25318,13,193,25318,13,193,,,,25320,13,197,25318,13,193
137,,26/6/2018,ENG NEO FLYOVER,flash_flood,,,,,1.339976,103.806539,288303,6,191,34644,1.33975359,103.8062675,1.340502614,103.8063855,1.339138289,103.8069252,,,,0,0,0,34644,6,191,34644,6,191,,,,34644,6,191,34644,6,191
138,,26/6/2018,TOH TUCK AVENUE,flash_flood,,,,,1.33054,103.758726,596226,10,189,23141,1.33050249,103.7587861,1.3306449,103.758875,1.329745809,103.758294,,,,0,0,0,23141,10,189,23141,10,189,,,,14763,10,189,23141,10,189
139,,26/6/2018,KISMIS ROAD,flash_flood,,,,,1.335544,103.771203,599430,6,152,20971,1.335542795,103.771211,1.3350799,103.7711409,1.3359983,103.7712799,,,,0,0,0,21056,6,152,20971,6,152,,,,20971,6,152,20968,6,152
140,,29/6/2018,LORONG KISMIS,flash_flood,,,,,1.336996,103.766805,598112,6,152,21090,1.33699167,103.766806,1.3371033,103.7672855,1.3368681,103.7662926,,,,0,0,0,21089,6,152,21089,6,152,,,,21089,6,152,21090,6,152
141,,29/6/2018,BUKIT TIMAH,flash_flood,,,,,1.333937,103.792132,276308,6,153,23272,1.333188702,103.7918903,1.3334475,103.7910787,1.33291238,103.7927459,,,,0,0,0,23272,6,153,23272,6,153,,,,23269,6,153,23272,6,153
142,,29/6/2018,DUNEARN ROAD,flash_flood,,,,,1.321188,103.825058,297753,25,150,10269,1.321204983,103.8250632,1.3212572,103.824893,1.321085,103.8254464,,,,0,0,0,10269,25,150,10269,25,150,,,,10268,25,150,6104,48,134
143,,19/9/2018,55189 (BUS STOP),flash_flood,,,,,1.382953,103.844225,569845,52,252,28516,1.382945082,103.8441556,1.383825096,103.8439618,1.38204118,103.8441776,,,,0,0,0,28516,52,252,28516,52,252,,,,28516,52,252,28516,52,252
144,,16/10/2018,21229 (BUS STOP),flash_flood,,,,,1.342064,103.71602,648923,13,208,25318,1.342067698,103.7159621,1.3425859,103.7159924,1.341165335,103.7159571,,,,0,0,0,25318,13,193,25318,13,193,,,,25320,13,197,25318,13,193
145,,23/10/2018,21229 (BUS STOP),flash_flood,,,,,1.342064,103.71602,648923,13,208,25318,1.342067698,103.7159621,1.3425859,103.7159924,1.341165335,103.7159571,,,,0,0,0,25318,13,193,25318,13,193,,,,25320,13,197,25318,13,193
146,,10/11/2018,CHOA CHU KANG WAY,flash_flood,,,,,1.377584,103.750314,688786,9,173,29948,1.377750195,103.7503891,1.377380717,103.7512092,1.378120573,103.7495693,,,,0,0,0,29948,9,173,29948,9,173,,,,29948,9,173,29948,9,173
147,,10/11/2018,CHOA CHU KANG AVENUE 1,flash_flood,,,,,1.37744,103.744383,680253,9,173,14481,1.3771579,103.744792,1.377408626,103.7456553,1.3771579,103.744792,,,,0,0,0,14481,9,173,14481,9,173,,,,14481,9,173,14481,9,173
148,,10/11/2018,BUKIT BATOK DRIVING CENTRE,flash_flood,,,,,1.3668,103.750142,659003,3,161,14570,1.367172509,103.7506114,1.366396823,103.7510675,1.367793172,103.7499639,,,,0,0,0,14570,3,161,14570,3,161,,,,14570,3,161,14570,3,161
149,,11/11/2018,LORONG 23 GEYLANG,flash_flood,,,,,1.315461,103.881255,388379,53,301,2142,1.315460084,103.8812445,1.316360985,103.8811659,1.314854,103.8813076,,,,0,0,0,2142,53,301,2142,53,301,,,,887,53,301,885,53,301
150,,11/11/2018,ALJUNIED WEST FLYOVER,flash_flood,,,,,1.319295,103.87634,387381,53,301,2775,1.319552715,103.8762638,1.319597,103.8766341,1.319034539,103.8755526,,,,0,0,0,2775,22,130,2775,22,130,,,,141,53,145,2775,22,130
151,,12/12/2018,42059 (BUS STOP),flash_flood,,,,,1.336445,103.782762,596288,6,153,20951,1.33635886,103.7827314,1.336636924,103.7818764,1.3361313,103.7833633,,,,0,0,0,20951,6,98,20951,6,98,,,,20951,6,98,20951,6,98
152,,12/12/2018,41069,flash_flood,,,,,1.326528,103.807586,269733,6,191,19513,1.326460704,103.80754,1.326968528,103.8067965,1.32595185,103.8082829,,,,0,0,0,19513,6,148,19513,6,148,,,,19513,6,148,19513,6,148
153,,12/12/2018,ORCHID VILLAGE,flash_flood,,,,,1.333111,103.800138,288735,6,191,19266,1.333296544,103.7999942,1.3335936,103.8003776,1.332744852,103.7992822,,,,0,0,0,19266,6,148,19266,6,148,,,,19263,6,191,19266,6,148
154,,15/12/2018,PSC BUILDING,flash_flood,,,,,1.328863,103.706189,629813,13,105,15785,1.327816635,103.7062127,1.3278105,103.7059414,1.327926566,103.7071015,,,,0,0,0,15785,2,147,15785,2,147,,,,15785,2,147,15785,2,147
155,,15/12/2018,YUAN CHING ROAD,flash_flood,,,,,1.325468,103.725222,618642,13,208,22270,1.325040225,103.7253231,1.324840885,103.7244467,1.3251312,103.7257079,,,,0,0,0,22270,12,123,22270,12,123,,,,22270,12,123,22269,12,123
156,,20/12/2018,SEMBAWANG PARK,flash_flood,,,,,1.461362,103.8365,757600,19,295,25421,1.4612351,103.8374412,1.4608248,103.8374248,1.46199487,103.8379108,,,,0,0,0,25421,19,295,25421,19,295,,,,20839,19,295,25421,19,295
157,,19/5/2019,NEO PEE TECK LANE,flash_flood,,,,,1.292623,103.769021,118759,17,25,10160,1.292604309,103.7690434,1.292127,103.7686515,1.2930744,103.7694361,,,,0,0,0,4539,17,51,10160,17,51,,,,4539,17,51,4539,17,51
158,,3/6/2019,OPHIR ROAD,flash_flood,,,,,1.299961,103.859066,307584,40,47,345,1.3000488,103.8591686,1.300708174,103.8585552,1.2998229,103.8593614,,,,0,0,0,345,35,82,345,35,82,,,,345,35,82,312,35,82
159,,3/6/2019,COMMONWEALTH LANE,flash_flood,,,,,1.304553,103.797475,149547,17,227,4923,1.304381983,103.797324,1.304988256,103.7966574,1.303885,103.7978921,,,,0,0,0,4915,17,53,4923,17,53,,,,4923,17,53,4910,17,53
160,,3/6/2019,CRAIG ROAD,flash_flood,,,,,1.277854,103.842278,89688,46,3,12123,1.277862697,103.8422936,1.2776434,103.8424956,1.2781618,103.8420984,,,,0,0,0,12123,46,3,12123,46,3,,,,1571,46,3,12123,46,3
161,,2/12/2019,JURONG EAST STREET 32,flash_flood,,,,,1.346948,103.733825,600314,12,204,34955,1.34694393,103.7338188,1.346115438,103.7341487,1.347653176,103.7332635,,,,0,0,0,15649,12,204,15649,12,204,,,,34955,12,204,15649,12,204
162,,2/12/2019,CHOA CHU KANG AVE 1,flash_flood,,,,,1.37744,103.744383,680253,9,173,14481,1.3771579,103.744792,1.377408626,103.7456553,1.3771579,103.744792,,,,0,0,0,14481,9,173,14481,9,173,,,,14481,9,173,14481,9,173
163,,30/4/2020,LICHI AVENUE,flash_flood,,,,,1.33316,103.876492,367874,29,100,22413,1.333141937,103.8764977,1.3331791,103.8766146,1.3329673,103.8759694,,,,0,0,0,22413,29,100,22413,29,100,,,,22412,29,100,22442,29,100
164,,30/4/2020,SERANGOON AVENUE 2,flash_flood,,,,,1.353626,103.867705,550304,21,177,15615,1.353710302,103.8680143,1.352833525,103.8682344,1.354598674,103.8678513,,,,0,0,0,15615,21,177,15615,21,177,,,,15615,21,177,15615,21,177
165,,30/4/2020,JALAN TELITI,flash_flood,,,,,1.360393,103.890228,532373,11,186,17941,1.360381013,103.8902294,1.3604831,103.8910788,1.360273774,103.8893372,,,,0,0,0,17941,11,186,13013,11,186,,,,17941,11,186,13013,11,186
166,,30/4/2020,LORONG GAMBIR,flash_flood,,,,,1.345476,103.875567,556140,21,201,26568,1.345490134,103.8755887,1.3459374,103.8753266,1.3452186,103.875769,,,,0,0,0,26568,21,201,26568,21,201,,,,26567,21,201,22563,21,201
167,,30/4/2020,50 HOUGANG AVENUE 1,flash_flood,,,,,1.360305,103.888083,530211,11,186,30585,1.360334788,103.8884129,1.3601609,103.8884286,1.3606533,103.8883796,,,,0,0,0,30585,11,186,30585,11,186,,,,13012,11,186,30587,11,186
168,,30/4/2020,UPPER PAYA LEBAR ROAD,flash_flood,,,,,1.335184,103.888238,534803,29,192,2715,1.335180983,103.8882305,1.334336203,103.8885512,1.33600943,103.8878702,,,,0,0,0,2715,29,192,2715,29,192,,,,2715,29,192,2715,29,192
169,,22/5/2020,CRAIG ROAD,flash_flood,,,,,1.277854,103.842278,89688,46,3,12123,1.277862697,103.8422936,1.2776434,103.8424956,1.2781618,103.8420984,,,,0,0,0,12123,46,3,12123,46,3,,,,1571,46,3,12123,46,3
170,,23/6/2020,JURONG TOWN HALL ROAD,flash_flood,,,,,1.331977,103.739634,608516,12,97,21593,1.331910925,103.7395896,1.3315065,103.7401917,1.332412812,103.7388421,,,,0,0,0,21593,12,97,21593,12,97,,,,21592,12,97,21593,12,97
171,,23/6/2020,CHANGI FIRE STATION,flash_flood,,,,,1.33488,103.951353,486123,47,196,41067,1.334714087,103.9514225,1.3344645,103.9509211,1.3348698,103.9517942,,,,0,0,0,41067,47,196,41067,47,196,,,,37899,47,196,39541,47,196
172,,23/6/2020,NEW UPPER CHANGI ROAD,flash_flood,,,,,1.324064,103.940749,461059,1,157,40140,1.3252106,103.9405245,1.3252465,103.9407022,1.325078698,103.9396356,,,,0,0,0,40140,1,157,40140,1,157,,,,38853,1,157,40140,1,157
173,,9/7/2020,PSC BUILDING,flash_flood,,,,,1.328863,103.706189,629813,13,105,15785,1.327816635,103.7062127,1.3278105,103.7059414,1.327926566,103.7071015,,,,0,0,0,15785,2,147,15785,2,147,,,,15785,2,147,15785,2,147
174,,13/8/2020,ALJUNIED ROAD,flash_flood,,,,,1.322313,103.881475,370023,53,93,2713,1.322333954,103.881467,1.322655442,103.8823068,1.322012467,103.8806271,,,,0,0,0,2713,53,93,2713,53,93,,,,2713,53,93,2713,53,93
175,,14/8/2020,CRAIG ROAD,flash_flood,,,,,1.277854,103.842278,89688,46,3,12123,1.277862697,103.8422936,1.2776434,103.8424956,1.2781618,103.8420984,,,,0,0,0,12123,46,3,12123,46,3,,,,1571,46,3,12123,46,3
176,,14/8/2020,TANJONG PAGAR ROAD,flash_flood,,,,,1.273715,103.842919,88542,40,33,658,1.273507849,103.8429192,1.273498962,103.8420208,1.2735081,103.8431338,,,,0,0,0,658,40,33,658,40,33,,,,658,40,33,592,40,33
177,,2/11/2020,MOUNT VERNON ROAD,flash_flood,,,,,1.34041,103.879577,361222,29,192,13822,1.340408157,103.8795781,1.340914446,103.8803226,1.340174089,103.8787189,,,,0,0,0,22527,29,206,13822,29,206,,,,22527,29,206,22527,29,206
178,,2/11/2020,UPPER PAYA LEBAR ROAD,flash_flood,,,,,1.335184,103.888238,534803,29,192,2715,1.335180983,103.8882305,1.334336203,103.8885512,1.33600943,103.8878702,,,,0,0,0,2715,29,192,2715,29,192,,,,2715,29,192,2715,29,192
179,,2/11/2020,LORONG GAMBIR,flash_flood,,,,,1.345476,103.875567,556140,21,201,26568,1.345490134,103.8755887,1.3459374,103.8753266,1.3452186,103.875769,,,,0,0,0,26568,21,201,26568,21,201,,,,26567,21,201,22563,21,201
180,,7/11/2020,ALJUNIED ROAD,flash_flood,,,,,1.322313,103.881475,370023,53,93,2713,1.322333954,103.881467,1.322655442,103.8823068,1.322012467,103.8806271,,,,0,0,0,2713,53,93,2713,53,93,,,,2713,53,93,2713,53,93
181,,1/1/2021,LORONG HALUS,flash_flood,,,,,1.386169,103.923226,533850,14,242,42801,1.386168073,103.9232304,1.387057884,103.9233858,1.385283402,103.9230439,,,,0,0,0,42801,14,242,42801,14,242,,,,38296,14,242,42801,14,242
182,,2/1/2021,PASIR RIS STREET 11,flash_flood,,,,,1.364996,103.958511,510136,14,168,39878,1.364971443,103.9584952,1.36444766,103.9592276,1.3653236,103.9579391,,,,0,0,0,39878,14,168,39878,14,168,,,,39878,14,168,39878,14,168
183,,23/3/2021,BOON LAY WAY,flash_flood,,,,,1.344351,103.727438,648164,12,209,33836,1.344405739,103.7274402,1.344532443,103.7265524,1.344395749,103.7283385,,,,0,0,0,33836,12,204,33836,12,204,,,,33836,12,204,33836,12,204
184,,23/3/2021,CORPORATION ROAD,flash_flood,,,,,1.338077,103.71708,618310,13,193,21823,1.338063341,103.7170525,1.3373806,103.7174645,1.3383686,103.716901,,,,0,0,0,21823,13,208,21823,13,208,,,,21822,13,208,33857,13,193
185,,23/3/2021,ENTERPRISE ROAD,flash_flood,,,,,1.333312,103.705117,629840,13,105,15786,1.333317663,103.705117,1.3333169,103.7055118,1.333316094,103.7042184,,,,0,0,0,15786,13,105,15786,13,105,,,,15788,13,193,15786,13,105
186,,29/3/2021,VICTORIA STREET,flash_flood,,,,,1.300563,103.855781,188030,35,48,3591,1.300603991,103.8557337,1.299917829,103.8551485,1.3006936,103.8558114,,,,0,0,0,3591,40,47,3591,40,47,,,,3591,40,47,393,40,47
187,,17/4/2021,DUNEARN ROAD,flash_flood,,,,,1.321188,103.825058,297753,25,150,10269,1.321204983,103.8250632,1.3212572,103.824893,1.321085,103.8254464,,,,0,0,0,10269,25,150,10269,25,150,,,,10268,25,150,6104,48,134
188,,17/4/2021,SUNGEI ULU PANDAN,flash_flood,,,,,1.317109,103.773462,597596,6,132,11015,1.3168219,103.7719081,1.317701505,103.7716993,1.315930028,103.7720565,,,,0,0,0,11015,10,119,11015,10,119,,,,11015,10,119,11015,10,119
189,,12/7/2021,CALTEX BINJAI PARK,flash_flood,,,,,1.335235,103.786793,589821,6,153,21013,1.335105262,103.7867453,1.334794802,103.7875893,1.3350008,103.7865566,,,,0,0,0,21013,6,153,21013,6,153,,,,24026,6,153,24026,6,153
190,,20/8/2021,75359 (BUS STOP),flash_flood,,,,,1.374387,103.931479,528764,47,169,38796,1.37444584,103.9313521,1.3747407,103.9314888,1.373625956,103.9309729,,,,0,0,0,38796,54,222,38796,54,222,,,,39788,54,222,38796,54,222
191,,24/8/2021,DUNEARN ROAD,flash_flood,,,,,1.321188,103.825058,297753,25,150,10269,1.321204983,103.8250632,1.3212572,103.824893,1.321085,103.8254464,,,,0,0,0,10269,25,150,10269,25,150,,,,10268,25,150,6104,48,134
192,,30/8/2021,HOUGANG AVENUE 8,flash_flood,,,,,1.373321,103.886366,530583,11,228,27700,1.373122441,103.886634,1.3724361,103.8861061,1.373809659,103.8872167,,,,0,0,0,27700,11,228,27700,11,228,,,,14051,11,228,27700,11,228
193,,30/8/2021,PUNGGOL WEST FLYOVER,flash_flood,,,,,1.398885,103.896382,543287,20,236,18172,1.399278055,103.8964759,1.399075227,103.8973515,1.3993143,103.8963242,,,,0,0,0,18172,16,275,18172,16,275,,,,18172,16,275,27004,16,275
194,,2/9/2021,PUNGGOL WEST FLYOVER,flash_flood,,,,,1.398885,103.896382,543287,20,236,18172,1.399278055,103.8964759,1.399075227,103.8973515,1.3993143,103.8963242,,,,0,0,0,18172,16,275,18172,16,275,,,,18172,16,275,27004,16,275
195,,6/9/2021,JURONG EAST STREET 32,flash_flood,,,,,1.346948,103.733825,600314,12,204,34955,1.34694393,103.7338188,1.346115438,103.7341487,1.347653176,103.7332635,,,,0,0,0,15649,12,204,15649,12,204,,,,34955,12,204,15649,12,204
196,,23/11/2021,JURONG EAST STREET 32,flash_flood,,,,,1.346948,103.733825,600314,12,204,34955,1.34694393,103.7338188,1.346115438,103.7341487,1.347653176,103.7332635,,,,0,0,0,15649,12,204,15649,12,204,,,,34955,12,204,15649,12,204
197,,27/2/2022,BEDOK NORTH FLYOVER,flash_flood,,,,,1.332028,103.920369,460540,1,95,37644,1.331708941,103.9201316,1.3321206,103.9197716,1.331773236,103.9209381,,,,0,0,0,37644,1,149,37644,1,149,,,,40918,1,149,37644,1,149
198,,27/2/2022,REGENT CENTRE,flash_flood,,,,,1.334035,103.899317,408609,53,99,14182,1.333805495,103.8989939,1.33307582,103.8995246,1.3340795,103.8987993,,,,0,0,0,14182,53,99,14182,53,99,,,,14182,53,99,14182,53,99
199,,2/3/2022,209 PUNGGOL PLACE PUNGGOL CREST,flash_flood,,,,,1.398977,103.900937,820209,16,275,18175,1.398771092,103.9008406,1.3991104,103.9000306,1.398378641,103.9016499,,,,0,0,0,18175,16,275,18175,16,275,,,,18173,16,275,18175,16,275
200,,2/3/2022,BUANGKOK FLYOVER,flash_flood,,,,,1.37684,103.910119,533952,20,231,38268,1.37654218,103.9104596,1.375812069,103.909932,1.37716526,103.9111088,,,,0,0,0,38268,54,229,38268,54,229,,,,38268,54,229,38268,54,229
201,,7/3/2022,SUNGEI TENGAH,flash_flood,,,,,1.398992,103.725111,698986,32,307,36863,1.3999602,103.7278042,1.399985,103.7282445,1.399985,103.7282445,,,,0,0,0,36863,9,241,36863,9,241,,,,36859,9,241,36859,9,241
202,,7/3/2022,JURONG EAST ST 32,flash_flood,,,,,1.346948,103.733825,600314,12,204,34955,1.34694393,103.7338188,1.346115438,103.7341487,1.347653176,103.7332635,,,,0,0,0,15649,12,204,15649,12,204,,,,34955,12,204,15649,12,204
203,,7/3/2022,ENTERPRISE ROAD,flash_flood,,,,,1.333312,103.705117,629840,13,105,15786,1.333317663,103.705117,1.3333169,103.7055118,1.333316094,103.7042184,,,,0,0,0,15786,13,105,15786,13,105,,,,15788,13,193,15786,13,105
